id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
260623013,s:40~l:59~e:260623013~c:260623013,2006-06-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-24T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,63,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,TRUE,1841,77,TRUE,260623013,2006,2,,"","","",,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,"",TRUE,2006-06-24T02:00:00Z,2006-06-23,TRUE,TRUE
260623014,s:40~l:59~e:260623014~c:260623014,2006-06-24T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-24T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,87,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,780,57,FALSE,260623014,2006,2,2184,KeyArena,Seattle,WA,17459,TRUE,000000,c7cfd4,"","",TRUE,2006-06-24T02:00:00Z,2006-06-23,TRUE,TRUE
260623004,s:40~l:59~e:260623004~c:260623004,2006-06-24T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-24T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,85,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,70,FALSE,260623004,2006,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE,2006-06-24T00:30:00Z,2006-06-23,TRUE,TRUE
260623019,s:40~l:59~e:260623019~c:260623019,2006-06-24T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-24T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,79,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,84,TRUE,260623019,2006,2,,"","","",,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-06-24T00:30:00Z,2006-06-23,TRUE,TRUE
260622018,s:40~l:59~e:260622018~c:260622018,2006-06-22T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-22T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,79,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,62,FALSE,260622018,2006,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2006-06-22T23:00:00Z,2006-06-22,TRUE,TRUE
260622001,s:40~l:59~e:260622001~c:260622001,2006-06-22T15:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-22T15:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,74,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,FALSE,1911,86,TRUE,260622001,2006,2,,"","","",,,11213e,c5d646,"","",TRUE,2006-06-22T15:30:00Z,2006-06-22,TRUE,TRUE
260621006,s:40~l:59~e:260621006~c:260621006,2006-06-22T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-22T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,75,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,55,FALSE,260621006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE,2006-06-22T02:30:00Z,2006-06-21,TRUE,TRUE
260621013,s:40~l:59~e:260621013~c:260621013,2006-06-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-22T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,75,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,780,69,FALSE,260621013,2006,2,,"","","",,,000000,c7cfd4,"","",TRUE,2006-06-22T02:00:00Z,2006-06-21,TRUE,TRUE
260621014,s:40~l:59~e:260621014~c:260621014,2006-06-22T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-22T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,87,TRUE,260621014,2006,2,2184,KeyArena,Seattle,WA,17459,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE,2006-06-22T02:00:00Z,2006-06-21,TRUE,TRUE
260621009,s:40~l:59~e:260621009~c:260621009,2006-06-21T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-21T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,72,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,66,FALSE,260621009,2006,2,1830,Madison Square Garden,New York,NY,19763,FALSE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE,2006-06-21T23:30:00Z,2006-06-21,TRUE,TRUE
260621005,s:40~l:59~e:260621005~c:260621005,2006-06-21T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-21T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,77,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,55,FALSE,260621005,2006,2,,"","","",,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2006-06-21T23:00:00Z,2006-06-21,TRUE,TRUE
260620001,s:40~l:59~e:260620001~c:260620001,2006-06-20T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-20T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,66,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,90,TRUE,260620001,2006,2,,"","","",,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-06-20T23:00:00Z,2006-06-20,TRUE,TRUE
260618006,s:40~l:59~e:260618006~c:260618006,2006-06-19T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-19T01:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,80,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,69,FALSE,260618006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,"",TRUE,2006-06-19T01:30:00Z,2006-06-18,TRUE,TRUE
260618005,s:40~l:59~e:260618005~c:260618005,2006-06-18T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-18T22:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,92,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,85,FALSE,260618005,2006,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,OT,TRUE,2006-06-18T22:00:00Z,2006-06-18,TRUE,TRUE
260618008,s:40~l:59~e:260618008~c:260618008,2006-06-18T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-18T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,94,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,82,FALSE,260618008,2006,2,2029,Target Center,Minneapolis,MN,19006,FALSE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE,2006-06-18T22:00:00Z,2006-06-18,TRUE,TRUE
260617006,s:40~l:59~e:260617006~c:260617006,2006-06-18T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-18T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,82,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,70,FALSE,260617006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-06-18T02:30:00Z,2006-06-17,TRUE,TRUE
260617019,s:40~l:59~e:260617019~c:260617019,2006-06-18T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-18T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,65,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,FALSE,780,69,TRUE,260617019,2006,2,,"","","",,,000000,c7cfd4,"","",TRUE,2006-06-18T00:00:00Z,2006-06-17,TRUE,TRUE
260617003,s:40~l:59~e:260617003~c:260617003,2006-06-17T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-17T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",71,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,55,FALSE,260617003,2006,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE,2006-06-17T23:30:00Z,2006-06-17,TRUE,TRUE
260617016,s:40~l:59~e:260617016~c:260617016,2006-06-17T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-17T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,88,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,70,FALSE,260617016,2006,2,,"","","",,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,"",TRUE,2006-06-17T22:00:00Z,2006-06-17,TRUE,TRUE
260617013,s:40~l:59~e:260617013~c:260617013,2006-06-17T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-17T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,76,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,74,FALSE,260617013,2006,2,,"","","",,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-06-17T20:00:00Z,2006-06-17,TRUE,TRUE
260616011,s:40~l:59~e:260616011~c:260616011,2006-06-17T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-17T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,91,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,TRUE,2160,86,FALSE,260616011,2006,2,,"","","",,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,"",TRUE,2006-06-17T02:00:00Z,2006-06-16,TRUE,TRUE
260616017,s:40~l:59~e:260616017~c:260616017,2006-06-17T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-17T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",90,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,60,FALSE,260616017,2006,2,,"","","",,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2006-06-17T00:00:00Z,2006-06-16,TRUE,TRUE
260616003,s:40~l:59~e:260616003~c:260616003,2006-06-16T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-16T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",71,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,63,FALSE,260616003,2006,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2006-06-16T23:30:00Z,2006-06-16,TRUE,TRUE
260616009,s:40~l:59~e:260616009~c:260616009,2006-06-16T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-16T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,58,FALSE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,72,TRUE,260616009,2006,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE,2006-06-16T23:30:00Z,2006-06-16,TRUE,TRUE
260615019,s:40~l:59~e:260615019~c:260615019,2006-06-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-16T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,61,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,74,TRUE,260615019,2006,2,,"","","",,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-06-16T00:00:00Z,2006-06-15,TRUE,TRUE
260615001,s:40~l:59~e:260615001~c:260615001,2006-06-15T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-15T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,77,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,96,TRUE,260615001,2006,2,,"","","",,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE,2006-06-15T23:00:00Z,2006-06-15,TRUE,TRUE
260614004,s:40~l:59~e:260614004~c:260614004,2006-06-15T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-15T00:30Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,73,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,TRUE,,66,FALSE,260614004,2006,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,OT,TRUE,2006-06-15T00:30:00Z,2006-06-14,TRUE,TRUE
260614008,s:40~l:59~e:260614008~c:260614008,2006-06-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-15T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,66,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,74,TRUE,260614008,2006,2,2029,Target Center,Minneapolis,MN,19006,FALSE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-06-15T00:00:00Z,2006-06-14,TRUE,TRUE
260613006,s:40~l:59~e:260613006~c:260613006,2006-06-14T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-14T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,98,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,TRUE,1949,84,FALSE,260613006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,"",TRUE,2006-06-14T02:30:00Z,2006-06-13,TRUE,TRUE
260613009,s:40~l:59~e:260613009~c:260613009,2006-06-13T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-13T23:30Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,78,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,80,TRUE,260613009,2006,2,1830,Madison Square Garden,New York,NY,19763,FALSE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,OT,TRUE,2006-06-13T23:30:00Z,2006-06-13,TRUE,TRUE
260613016,s:40~l:59~e:260613016~c:260613016,2006-06-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-13T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,87,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,TRUE,,70,FALSE,260613016,2006,2,,"","","",,,"","",https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,"",TRUE,2006-06-13T23:00:00Z,2006-06-13,TRUE,TRUE
260611005,s:40~l:59~e:260611005~c:260611005,2006-06-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-11T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,69,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,62,FALSE,260611005,2006,2,,"","","",,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2006-06-11T22:00:00Z,2006-06-11,TRUE,TRUE
260611008,s:40~l:59~e:260611008~c:260611008,2006-06-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-11T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,75,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,TRUE,,62,FALSE,260611008,2006,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"","",https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,"",TRUE,2006-06-11T22:00:00Z,2006-06-11,TRUE,TRUE
260611018,s:40~l:59~e:260611018~c:260611018,2006-06-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-11T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,85,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,TRUE,1823,71,FALSE,260611018,2006,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,"",TRUE,2006-06-11T20:00:00Z,2006-06-11,TRUE,TRUE
260610013,s:40~l:59~e:260610013~c:260610013,2006-06-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-11T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,80,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,70,FALSE,260610013,2006,2,,"","","",,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2006-06-11T02:00:00Z,2006-06-10,TRUE,TRUE
260610017,s:40~l:59~e:260610017~c:260610017,2006-06-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-11T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",67,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,TRUE,1826,71,TRUE,260610017,2006,2,,"","","",,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,"",TRUE,2006-06-11T00:00:00Z,2006-06-10,TRUE,TRUE
260609006,s:40~l:59~e:260609006~c:260609006,2006-06-10T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-06-10T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,73,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,65,FALSE,260609006,2006,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2006-06-10T02:30:00Z,2006-06-09,TRUE,TRUE
