season,athlete_id,athlete_display_name,athlete_first_name,athlete_last_name,athlete_position_abbreviation,athlete_jersey,team_id,team_display_name,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2020,1002,,,,,,9,New York Liberty,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,28.2,28.2
2020,1002,,,,,,9,New York Liberty,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,0.9-1.1,
2020,1002,,,,,,9,New York Liberty,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,77.7,77.7
2020,1002,,,,,,9,New York Liberty,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.1,2.1
2020,1002,,,,,,9,New York Liberty,totals,PTS,points,Points,The number of points scored.,1918,1918.0
2020,1002,,,,,,9,New York Liberty,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,421,421.0
2020,1002,,,,,,9,New York Liberty,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,1165,1165.0
2020,1002,,,,,,9,New York Liberty,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1586,1586.0
2020,1002,,,,,,9,New York Liberty,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",377,377.0
2020,1002,,,,,,9,New York Liberty,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,204,204.0
2020,1002,,,,,,9,New York Liberty,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",367,367.0
2020,1002,,,,,,9,New York Liberty,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,380,380.0
2020,1002,,,,,,9,New York Liberty,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,833-1897,
2020,1002,,,,,,9,New York Liberty,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,43.9,43.9
2020,1002,,,,,,9,New York Liberty,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,22-78,
2020,1002,,,,,,9,New York Liberty,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,28.2,28.2
2020,1002,,,,,,9,New York Liberty,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,230-296,
2020,1002,,,,,,9,New York Liberty,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,77.7,77.7
2020,1002,,,,,,9,New York Liberty,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,562,562.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",20,20.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.0,1.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.5,0.5
2020,1002,,,,,,9,New York Liberty,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.011,1.011
2020,1002,,,,,,9,New York Liberty,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.44,0.44
2020,1002,,,,,,9,New York Liberty,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,4,4.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,1,1.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,14,14.0
2020,1002,,,,,,9,New York Liberty,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2020,1003,,,,,,3,Tulsa Shock,averages,GP,gamesPlayed,Games Played,Games Played,243,243.0
2020,1003,,,,,,3,Tulsa Shock,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,137,137.0
2020,1003,,,,,,3,Tulsa Shock,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,22.9,22.9
2020,1003,,,,,,3,Tulsa Shock,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,7.9,7.9
2020,1003,,,,,,3,Tulsa Shock,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,1.6,1.6
2020,1003,,,,,,3,Tulsa Shock,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,2.2,2.2
2020,1003,,,,,,3,Tulsa Shock,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,3.7,3.7
2020,1003,,,,,,3,Tulsa Shock,averages,AST,avgAssists,Assists Per Game,The average assists per game.,1.3,1.3
2020,1003,,,,,,3,Tulsa Shock,averages,STL,avgSteals,Steals Per Game,The average steals per game.,1.1,1.1
2020,1003,,,,,,3,Tulsa Shock,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.3,0.3
2020,1003,,,,,,3,Tulsa Shock,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,1.1,1.1
2020,1003,,,,,,3,Tulsa Shock,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,2.4-6.4,
2020,1003,,,,,,3,Tulsa Shock,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,37.4,37.4
2020,1003,,,,,,3,Tulsa Shock,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.7-2.3,
2020,1003,,,,,,3,Tulsa Shock,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.1,32.1
2020,1003,,,,,,3,Tulsa Shock,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,2.4-3.0,
2020,1003,,,,,,3,Tulsa Shock,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,79.1,79.1
2020,1003,,,,,,3,Tulsa Shock,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.0,2.0
2020,1003,,,,,,3,Tulsa Shock,totals,PTS,points,Points,The number of points scored.,1919,1919.0
2020,1003,,,,,,3,Tulsa Shock,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,384,384.0
2020,1003,,,,,,3,Tulsa Shock,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,524,524.0
2020,1003,,,,,,3,Tulsa Shock,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,908,908.0
2020,1003,,,,,,3,Tulsa Shock,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",305,305.0
2020,1003,,,,,,3,Tulsa Shock,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,262,262.0
2020,1003,,,,,,3,Tulsa Shock,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",75,75.0
2020,1003,,,,,,3,Tulsa Shock,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,269,269.0
2020,1003,,,,,,3,Tulsa Shock,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,578-1545,
2020,1003,,,,,,3,Tulsa Shock,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,37.4,37.4
2020,1003,,,,,,3,Tulsa Shock,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,181-563,
2020,1003,,,,,,3,Tulsa Shock,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.1,32.1
2020,1003,,,,,,3,Tulsa Shock,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,582-736,
2020,1003,,,,,,3,Tulsa Shock,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,79.1,79.1
2020,1003,,,,,,3,Tulsa Shock,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,494,494.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",6,6.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.1,1.1
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,1.0,1.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.242,1.242
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.43,0.43
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,5,5.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,0,0.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,11,11.0
2020,1003,,,,,,3,Tulsa Shock,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2020,1004,,,,,,9,New York Liberty,averages,GP,gamesPlayed,Games Played,Games Played,271,271.0
2020,1004,,,,,,9,New York Liberty,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,16,16.0
2020,1004,,,,,,9,New York Liberty,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,10.9,10.9
2020,1004,,,,,,9,New York Liberty,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,2.8,2.8
2020,1004,,,,,,9,New York Liberty,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.2,0.2
2020,1004,,,,,,9,New York Liberty,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,0.6,0.6
2020,1004,,,,,,9,New York Liberty,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,0.8,0.8
2020,1004,,,,,,9,New York Liberty,averages,AST,avgAssists,Assists Per Game,The average assists per game.,1.7,1.7
2020,1004,,,,,,9,New York Liberty,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.6,0.6
2020,1004,,,,,,9,New York Liberty,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.1,0.1
2020,1004,,,,,,9,New York Liberty,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,0.9,0.9
2020,1004,,,,,,9,New York Liberty,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,1.0-2.4,
2020,1004,,,,,,9,New York Liberty,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,39.7,39.7
2020,1004,,,,,,9,New York Liberty,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.2-0.8,
2020,1004,,,,,,9,New York Liberty,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,31.4,31.4
2020,1004,,,,,,9,New York Liberty,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,0.6-0.7,
2020,1004,,,,,,9,New York Liberty,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,78.7,78.7
2020,1004,,,,,,9,New York Liberty,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,1.2,1.2
2020,1004,,,,,,9,New York Liberty,totals,PTS,points,Points,The number of points scored.,750,750.0
2020,1004,,,,,,9,New York Liberty,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,46,46.0
2020,1004,,,,,,9,New York Liberty,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,160,160.0
2020,1004,,,,,,9,New York Liberty,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,206,206.0
2020,1004,,,,,,9,New York Liberty,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",454,454.0
2020,1004,,,,,,9,New York Liberty,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,162,162.0
2020,1004,,,,,,9,New York Liberty,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",32,32.0
2020,1004,,,,,,9,New York Liberty,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,245,245.0
2020,1004,,,,,,9,New York Liberty,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,263-663,
2020,1004,,,,,,9,New York Liberty,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,39.7,39.7
2020,1004,,,,,,9,New York Liberty,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,65-207,
2020,1004,,,,,,9,New York Liberty,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,31.4,31.4
2020,1004,,,,,,9,New York Liberty,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,159-202,
2020,1004,,,,,,9,New York Liberty,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,78.7,78.7
2020,1004,,,,,,9,New York Liberty,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,318,318.0
2020,1004,,,,,,9,New York Liberty,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2020,1004,,,,,,9,New York Liberty,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2020,1004,,,,,,9,New York Liberty,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.9,1.9
2020,1004,,,,,,9,New York Liberty,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.7,0.7
2020,1004,,,,,,9,New York Liberty,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.131,1.131
2020,1004,,,,,,9,New York Liberty,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.45,0.45
2020,1004,,,,,,9,New York Liberty,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,1,1.0
2020,1004,,,,,,9,New York Liberty,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,1,1.0
2020,1004,,,,,,9,New York Liberty,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,5,5.0
2020,1004,,,,,,9,New York Liberty,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2020,1008,,,,,,16,Washington Mystics,averages,GP,gamesPlayed,Games Played,Games Played,390,390.0
2020,1008,,,,,,16,Washington Mystics,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,286,286.0
2020,1008,,,,,,16,Washington Mystics,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,24.9,24.9
2020,1008,,,,,,16,Washington Mystics,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,9.0,9.0
2020,1008,,,,,,16,Washington Mystics,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.5,0.5
2020,1008,,,,,,16,Washington Mystics,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,2.1,2.1
2020,1008,,,,,,16,Washington Mystics,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,2.6,2.6
2020,1008,,,,,,16,Washington Mystics,averages,AST,avgAssists,Assists Per Game,The average assists per game.,3.5,3.5
2020,1008,,,,,,16,Washington Mystics,averages,STL,avgSteals,Steals Per Game,The average steals per game.,1.0,1.0
2020,1008,,,,,,16,Washington Mystics,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.2,0.2
2020,1008,,,,,,16,Washington Mystics,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.0,2.0
2020,1008,,,,,,16,Washington Mystics,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,3.4-9.0,
2020,1008,,,,,,16,Washington Mystics,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,37.7,37.7
2020,1008,,,,,,16,Washington Mystics,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,1.0-2.9,
2020,1008,,,,,,16,Washington Mystics,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.8,32.8
2020,1008,,,,,,16,Washington Mystics,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,1.3-1.6,
2020,1008,,,,,,16,Washington Mystics,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,79.7,79.7
2020,1008,,,,,,16,Washington Mystics,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,1.8,1.8
2020,1008,,,,,,16,Washington Mystics,totals,PTS,points,Points,The number of points scored.,3522,3522.0
2020,1008,,,,,,16,Washington Mystics,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,200,200.0
2020,1008,,,,,,16,Washington Mystics,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,827,827.0
2020,1008,,,,,,16,Washington Mystics,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,1027,1027.0
2020,1008,,,,,,16,Washington Mystics,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",1355,1355.0
2020,1008,,,,,,16,Washington Mystics,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,394,394.0
2020,1008,,,,,,16,Washington Mystics,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",91,91.0
2020,1008,,,,,,16,Washington Mystics,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,796,796.0
2020,1008,,,,,,16,Washington Mystics,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,1320-3503,
2020,1008,,,,,,16,Washington Mystics,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,37.7,37.7
2020,1008,,,,,,16,Washington Mystics,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,376-1147,
2020,1008,,,,,,16,Washington Mystics,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,32.8,32.8
2020,1008,,,,,,16,Washington Mystics,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,506-635,
2020,1008,,,,,,16,Washington Mystics,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,79.7,79.7
2020,1008,,,,,,16,Washington Mystics,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,685,685.0
2020,1008,,,,,,16,Washington Mystics,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",4,4.0
2020,1008,,,,,,16,Washington Mystics,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2020,1008,,,,,,16,Washington Mystics,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.7,1.7
2020,1008,,,,,,16,Washington Mystics,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.5,0.5
2020,1008,,,,,,16,Washington Mystics,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.005,1.005
2020,1008,,,,,,16,Washington Mystics,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.43,0.43
2020,1008,,,,,,16,Washington Mystics,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,3,3.0
2020,1008,,,,,,16,Washington Mystics,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,1,1.0
2020,1008,,,,,,16,Washington Mystics,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,4,4.0
2020,1008,,,,,,16,Washington Mystics,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2020,1013,,,,,,6,Los Angeles Sparks,averages,GP,gamesPlayed,Games Played,Games Played,342,342.0
2020,1013,,,,,,6,Los Angeles Sparks,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,111,111.0
2020,1013,,,,,,6,Los Angeles Sparks,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,20.1,20.1
2020,1013,,,,,,6,Los Angeles Sparks,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,8.1,8.1
2020,1013,,,,,,6,Los Angeles Sparks,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,1.4,1.4
